Paquets,125,window,81,polyorder,7,Efficacité,"32,2",Epochs,20
Paquets,301,window,51,polyorder,9,Efficacité,"32,2",Epochs,5
Paquets,301,window,81,polyorder,1,Efficacité,"32,2",Epochs,10
Paquets,301,window,81,polyorder,1,Efficacité,"32,2",Epochs,20
Paquets,25,window,51,polyorder,9,Efficacité,"32,1",Epochs,5
Paquets,51,window,41,polyorder,3,Efficacité,"32,1",Epochs,5
Paquets,51,window,51,polyorder,5,Efficacité,"32,1",Epochs,5
Paquets,75,window,71,polyorder,3,Efficacité,"32,1",Epochs,5
Paquets,101,window,81,polyorder,7,Efficacité,"32,1",Epochs,20
Paquets,101,window,81,polyorder,9,Efficacité,"32,1",Epochs,5
Paquets,151,window,31,polyorder,9,Efficacité,"32,1",Epochs,10
Paquets,151,window,81,polyorder,3,Efficacité,"32,1",Epochs,5
Paquets,301,window,21,polyorder,1,Efficacité,"32,1",Epochs,5
Paquets,51,window,31,polyorder,9,Efficacité,32,Epochs,20
Paquets,51,window,61,polyorder,1,Efficacité,32,Epochs,10
Paquets,51,window,81,polyorder,1,Efficacité,32,Epochs,20
Paquets,51,window,81,polyorder,9,Efficacité,32,Epochs,10
Paquets,75,window,31,polyorder,7,Efficacité,32,Epochs,20
Paquets,101,window,31,polyorder,3,Efficacité,32,Epochs,10
Paquets,101,window,61,polyorder,9,Efficacité,32,Epochs,5
Paquets,101,window,61,polyorder,9,Efficacité,32,Epochs,20
Paquets,125,window,31,polyorder,3,Efficacité,32,Epochs,20
Paquets,125,window,71,polyorder,5,Efficacité,32,Epochs,20
Paquets,251,window,71,polyorder,3,Efficacité,32,Epochs,10
Paquets,251,window,71,polyorder,5,Efficacité,32,Epochs,10
Paquets,25,window,21,polyorder,7,Efficacité,"31,9",Epochs,10
Paquets,75,window,41,polyorder,3,Efficacité,"31,9",Epochs,20
Paquets,75,window,81,polyorder,9,Efficacité,"31,9",Epochs,5
Paquets,125,window,51,polyorder,7,Efficacité,"31,9",Epochs,20
Paquets,251,window,31,polyorder,3,Efficacité,"31,9",Epochs,20
Paquets,301,window,41,polyorder,9,Efficacité,"31,9",Epochs,20
Paquets,301,window,61,polyorder,7,Efficacité,"31,9",Epochs,5
Paquets,301,window,61,polyorder,7,Efficacité,"31,9",Epochs,10
Paquets,25,window,31,polyorder,9,Efficacité,"31,8",Epochs,20
Paquets,75,window,71,polyorder,1,Efficacité,"31,8",Epochs,5
Paquets,125,window,81,polyorder,1,Efficacité,"31,8",Epochs,10
Paquets,151,window,21,polyorder,5,Efficacité,"31,8",Epochs,20
Paquets,151,window,61,polyorder,7,Efficacité,"31,8",Epochs,10
Paquets,25,window,71,polyorder,7,Efficacité,"31,7",Epochs,10
Paquets,101,window,21,polyorder,5,Efficacité,"31,7",Epochs,20
Paquets,125,window,51,polyorder,9,Efficacité,"31,7",Epochs,20
Paquets,125,window,81,polyorder,9,Efficacité,"31,7",Epochs,20
Paquets,151,window,71,polyorder,3,Efficacité,"31,7",Epochs,10
Paquets,51,window,21,polyorder,3,Efficacité,"31,6",Epochs,10
Paquets,101,window,71,polyorder,7,Efficacité,"31,6",Epochs,20
Paquets,151,window,41,polyorder,3,Efficacité,"31,6",Epochs,20
Paquets,301,window,31,polyorder,1,Efficacité,"31,6",Epochs,5
Paquets,125,window,41,polyorder,7,Efficacité,"31,5",Epochs,5
Paquets,125,window,41,polyorder,7,Efficacité,"31,5",Epochs,20
Paquets,151,window,41,polyorder,3,Efficacité,"31,5",Epochs,10
Paquets,151,window,41,polyorder,7,Efficacité,"31,5",Epochs,5
Paquets,301,window,71,polyorder,5,Efficacité,"31,5",Epochs,20
Paquets,301,window,71,polyorder,7,Efficacité,"31,5",Epochs,10
Paquets,101,window,51,polyorder,7,Efficacité,"31,4",Epochs,10
Paquets,301,window,21,polyorder,7,Efficacité,"31,4",Epochs,20
Paquets,301,window,41,polyorder,7,Efficacité,"31,3",Epochs,20
Paquets,301,window,41,polyorder,9,Efficacité,"31,3",Epochs,5
Paquets,301,window,41,polyorder,9,Efficacité,"31,3",Epochs,10
Paquets,125,window,21,polyorder,3,Efficacité,"31,2",Epochs,5
Paquets,251,window,51,polyorder,7,Efficacité,"31,2",Epochs,10
Paquets,51,window,31,polyorder,1,Efficacité,"31,1",Epochs,10
Paquets,51,window,31,polyorder,9,Efficacité,"31,1",Epochs,5
Paquets,125,window,71,polyorder,3,Efficacité,"31,1",Epochs,20
Paquets,251,window,31,polyorder,7,Efficacité,"31,1",Epochs,5
Paquets,251,window,71,polyorder,7,Efficacité,"31,1",Epochs,10
Paquets,51,window,21,polyorder,9,Efficacité,31,Epochs,10
Paquets,75,window,51,polyorder,9,Efficacité,31,Epochs,5
Paquets,125,window,31,polyorder,1,Efficacité,31,Epochs,5
Paquets,301,window,71,polyorder,7,Efficacité,31,Epochs,5
Paquets,75,window,41,polyorder,7,Efficacité,"30,9",Epochs,5
Paquets,301,window,21,polyorder,9,Efficacité,"30,9",Epochs,5
Paquets,101,window,71,polyorder,5,Efficacité,"30,8",Epochs,5
Paquets,251,window,21,polyorder,1,Efficacité,"30,8",Epochs,5
Paquets,301,window,31,polyorder,9,Efficacité,"30,8",Epochs,5
Paquets,301,window,51,polyorder,1,Efficacité,"30,8",Epochs,10
Paquets,101,window,71,polyorder,3,Efficacité,"30,7",Epochs,20
Paquets,301,window,41,polyorder,3,Efficacité,"30,7",Epochs,5
Paquets,101,window,21,polyorder,9,Efficacité,"30,6",Epochs,5
Paquets,151,window,41,polyorder,7,Efficacité,"30,6",Epochs,20
Paquets,301,window,41,polyorder,5,Efficacité,"30,6",Epochs,10
Paquets,125,window,31,polyorder,3,Efficacité,"30,5",Epochs,5
Paquets,125,window,51,polyorder,3,Efficacité,"30,5",Epochs,5
Paquets,25,window,51,polyorder,1,Efficacité,"30,4",Epochs,10
Paquets,151,window,51,polyorder,9,Efficacité,"30,4",Epochs,5
Paquets,251,window,61,polyorder,9,Efficacité,"30,4",Epochs,20
Paquets,301,window,21,polyorder,7,Efficacité,"30,4",Epochs,5
Paquets,101,window,61,polyorder,5,Efficacité,"30,3",Epochs,5
Paquets,125,window,21,polyorder,3,Efficacité,"30,3",Epochs,20
Paquets,125,window,71,polyorder,1,Efficacité,"30,3",Epochs,20
Paquets,301,window,61,polyorder,1,Efficacité,"30,3",Epochs,10
Paquets,301,window,61,polyorder,7,Efficacité,"30,3",Epochs,20
Paquets,51,window,71,polyorder,1,Efficacité,"30,2",Epochs,10
Paquets,125,window,81,polyorder,3,Efficacité,"30,2",Epochs,5
Paquets,51,window,81,polyorder,9,Efficacité,"30,1",Epochs,20
Paquets,301,window,21,polyorder,7,Efficacité,"30,1",Epochs,10
Paquets,151,window,31,polyorder,1,Efficacité,30,Epochs,20
Paquets,151,window,71,polyorder,1,Efficacité,30,Epochs,20
Paquets,251,window,61,polyorder,5,Efficacité,30,Epochs,10
Paquets,51,window,71,polyorder,3,Efficacité,"29,8",Epochs,5
Paquets,101,window,71,polyorder,1,Efficacité,"29,8",Epochs,10
Paquets,25,window,51,polyorder,3,Efficacité,"29,7",Epochs,20
Paquets,51,window,81,polyorder,7,Efficacité,"29,7",Epochs,5
Paquets,151,window,81,polyorder,1,Efficacité,"29,7",Epochs,20
Paquets,151,window,81,polyorder,5,Efficacité,"29,7",Epochs,20
Paquets,301,window,51,polyorder,3,Efficacité,"29,7",Epochs,5
Paquets,301,window,81,polyorder,3,Efficacité,"29,7",Epochs,5
Paquets,25,window,61,polyorder,5,Efficacité,"29,6",Epochs,5
Paquets,151,window,61,polyorder,3,Efficacité,"29,6",Epochs,5
Paquets,125,window,71,polyorder,3,Efficacité,"29,5",Epochs,5
Paquets,251,window,61,polyorder,9,Efficacité,"29,5",Epochs,10
Paquets,301,window,61,polyorder,3,Efficacité,"29,5",Epochs,20
Paquets,25,window,51,polyorder,5,Efficacité,"29,3",Epochs,20
Paquets,75,window,21,polyorder,5,Efficacité,"29,3",Epochs,5
Paquets,125,window,41,polyorder,7,Efficacité,"29,1",Epochs,10
Paquets,25,window,61,polyorder,3,Efficacité,"28,9",Epochs,20
Paquets,151,window,41,polyorder,5,Efficacité,"28,9",Epochs,20
Paquets,251,window,41,polyorder,3,Efficacité,"28,8",Epochs,5
Paquets,51,window,41,polyorder,7,Efficacité,"28,7",Epochs,20
Paquets,51,window,41,polyorder,9,Efficacité,"28,7",Epochs,10
Paquets,75,window,81,polyorder,5,Efficacité,"28,7",Epochs,10
Paquets,25,window,81,polyorder,5,Efficacité,"28,6",Epochs,10
Paquets,75,window,51,polyorder,3,Efficacité,"28,5",Epochs,5
Paquets,101,window,51,polyorder,9,Efficacité,"28,5",Epochs,20
Paquets,151,window,61,polyorder,1,Efficacité,"28,5",Epochs,10
Paquets,125,window,51,polyorder,5,Efficacité,"28,4",Epochs,20
Paquets,51,window,31,polyorder,5,Efficacité,"28,3",Epochs,5
Paquets,301,window,21,polyorder,1,Efficacité,"28,3",Epochs,10
Paquets,101,window,41,polyorder,9,Efficacité,"28,2",Epochs,5
Paquets,301,window,21,polyorder,1,Efficacité,"27,9",Epochs,20
Paquets,101,window,61,polyorder,3,Efficacité,"27,8",Epochs,10
Paquets,101,window,81,polyorder,3,Efficacité,"27,8",Epochs,20
Paquets,125,window,81,polyorder,1,Efficacité,"27,6",Epochs,5
Paquets,251,window,21,polyorder,3,Efficacité,"27,6",Epochs,5
Paquets,301,window,81,polyorder,3,Efficacité,"27,6",Epochs,20
Paquets,25,window,31,polyorder,7,Efficacité,"27,5",Epochs,10
Paquets,151,window,41,polyorder,1,Efficacité,"27,5",Epochs,20
Paquets,251,window,51,polyorder,7,Efficacité,"27,5",Epochs,5
Paquets,251,window,51,polyorder,1,Efficacité,"27,1",Epochs,10
Paquets,101,window,31,polyorder,9,Efficacité,"26,9",Epochs,20
Paquets,101,window,51,polyorder,7,Efficacité,"26,9",Epochs,20
Paquets,125,window,41,polyorder,5,Efficacité,"26,8",Epochs,5
Paquets,251,window,81,polyorder,1,Efficacité,"26,8",Epochs,10
Paquets,125,window,21,polyorder,7,Efficacité,"26,5",Epochs,5
Paquets,151,window,61,polyorder,9,Efficacité,"26,3",Epochs,20
Paquets,151,window,61,polyorder,9,Efficacité,"26,2",Epochs,10
Paquets,251,window,81,polyorder,1,Efficacité,"26,2",Epochs,5
Paquets,75,window,81,polyorder,5,Efficacité,26,Epochs,20
Paquets,75,window,51,polyorder,7,Efficacité,"25,7",Epochs,5
Paquets,125,window,81,polyorder,3,Efficacité,"25,6",Epochs,10
Paquets,301,window,71,polyorder,9,Efficacité,"25,6",Epochs,10
Paquets,301,window,81,polyorder,9,Efficacité,"25,6",Epochs,20
Paquets,301,window,51,polyorder,1,Efficacité,"25,5",Epochs,20
Paquets,101,window,61,polyorder,7,Efficacité,"25,4",Epochs,20
Paquets,151,window,81,polyorder,7,Efficacité,"25,4",Epochs,10
Paquets,75,window,61,polyorder,9,Efficacité,"25,2",Epochs,5
Paquets,125,window,81,polyorder,1,Efficacité,"25,1",Epochs,20
Paquets,25,window,61,polyorder,7,Efficacité,25,Epochs,5
Paquets,75,window,31,polyorder,1,Efficacité,"24,9",Epochs,5
Paquets,251,window,61,polyorder,7,Efficacité,"24,7",Epochs,5
Paquets,75,window,21,polyorder,3,Efficacité,"24,5",Epochs,5
Paquets,101,window,61,polyorder,7,Efficacité,"24,5",Epochs,10
Paquets,51,window,61,polyorder,3,Efficacité,"24,3",Epochs,5
Paquets,301,window,71,polyorder,1,Efficacité,"24,2",Epochs,10
Paquets,51,window,31,polyorder,3,Efficacité,"24,1",Epochs,20
Paquets,301,window,41,polyorder,3,Efficacité,"24,1",Epochs,20
Paquets,301,window,51,polyorder,7,Efficacité,"24,1",Epochs,5
Paquets,25,window,61,polyorder,9,Efficacité,"23,8",Epochs,10
Paquets,51,window,41,polyorder,5,Efficacité,"23,8",Epochs,10
Paquets,125,window,81,polyorder,7,Efficacité,"23,8",Epochs,5
Paquets,101,window,71,polyorder,7,Efficacité,"23,7",Epochs,10
Paquets,125,window,61,polyorder,1,Efficacité,"23,7",Epochs,20
Paquets,251,window,31,polyorder,9,Efficacité,"23,7",Epochs,20
Paquets,301,window,21,polyorder,5,Efficacité,"23,7",Epochs,20
Paquets,75,window,31,polyorder,5,Efficacité,"23,5",Epochs,20
Paquets,101,window,21,polyorder,1,Efficacité,"23,5",Epochs,10
Paquets,101,window,61,polyorder,5,Efficacité,"23,3",Epochs,20
Paquets,251,window,61,polyorder,1,Efficacité,23,Epochs,20
Paquets,125,window,51,polyorder,7,Efficacité,"22,9",Epochs,5
Paquets,51,window,41,polyorder,7,Efficacité,"22,8",Epochs,10
Paquets,101,window,61,polyorder,1,Efficacité,"22,8",Epochs,20
Paquets,25,window,51,polyorder,3,Efficacité,"22,7",Epochs,5
Paquets,25,window,21,polyorder,9,Efficacité,"22,5",Epochs,10
Paquets,151,window,41,polyorder,9,Efficacité,"22,5",Epochs,20
Paquets,75,window,61,polyorder,1,Efficacité,"22,4",Epochs,20
Paquets,25,window,31,polyorder,5,Efficacité,"22,2",Epochs,20
Paquets,51,window,31,polyorder,1,Efficacité,22,Epochs,20
Paquets,75,window,81,polyorder,9,Efficacité,"21,9",Epochs,20
Paquets,125,window,71,polyorder,9,Efficacité,"21,9",Epochs,20
Paquets,51,window,61,polyorder,3,Efficacité,"21,8",Epochs,20
